game_date,game_pk,home_team,away_team,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,bb_type,inning,inning_topbot,pitch_number,at_bat_number,events
2017-07-08,491412,TEX,LAA,82.4,15.837,234.0,165.78,96.73,line_drive,9,Top,3,72,single
2017-07-08,491404,WSH,ATL,82.9,7.518,134.0,107.78,117.84,ground_ball,9,Top,3,77,single
2017-07-08,491416,SEA,OAK,106.2,19.965,396.0,114.34,31.56,line_drive,9,Bot,2,75,double
2017-07-08,491409,CLE,DET,71.1,30.265,222.0,167.54,116.53,line_drive,8,Bot,1,65,single
2017-07-08,491404,WSH,ATL,100.5,25.316,396.0,86.65,36.03,fly_ball,9,Top,3,75,home_run
2017-07-08,491415,STL,NYM,72.6,33.703,241.0,163.94,105.95,fly_ball,9,Top,6,71,single
2017-07-08,491408,ARI,CIN,95.6,7.47,209.0,127.48,91.11,line_drive,9,Top,1,66,single
2017-07-08,491404,WSH,ATL,94.3,-22.429,6.0,128.36,103.48,ground_ball,9,Top,11,74,single
2017-07-08,491409,CLE,DET,90.0,21.667,321.0,162.03,68.72,line_drive,8,Bot,2,63,triple
2017-07-08,491409,CLE,DET,107.2,16.47,372.0,173.12,48.7,line_drive,8,Bot,2,62,double
2017-07-08,491408,ARI,CIN,99.0,30.621,409.0,68.59,35.12,fly_ball,9,Top,5,64,home_run
2017-07-08,491415,STL,NYM,75.2,42.427,245.0,102.92,99.93,fly_ball,9,Top,1,70,single
2017-07-08,491413,SF,MIA,79.0,12.451,176.0,140.64,112.79,line_drive,9,Bot,2,76,single
2017-07-08,491416,SEA,OAK,97.1,23.347,372.0,179.08,50.8,fly_ball,9,Top,3,71,double
2017-07-08,491410,TOR,HOU,100.0,30.2,388.0,231.89,81.11,fly_ball,9,Top,1,70,home_run
2017-07-08,491404,WSH,ATL,94.8,2.043,49.0,80.56,128.63,ground_ball,9,Top,3,73,single
2017-07-08,491413,SF,MIA,90.5,-12.392,10.0,179.62,116.19,ground_ball,9,Bot,5,74,single
2017-07-08,491414,NYY,MIL,107.2,19.08,423.0,40.42,40.5,line_drive,9,Bot,2,69,home_run
2017-07-08,491405,MIN,BAL,106.1,22.232,345.0,194.55,88.7,line_drive,8,Bot,3,68,single
2017-07-08,491415,STL,NYM,107.0,15.004,262.0,32.31,95.96,line_drive,8,Bot,8,65,double
2017-07-08,491407,COL,CWS,100.4,31.8,444.0,137.98,18.4,fly_ball,9,Top,4,69,home_run
2017-07-08,491416,SEA,OAK,59.3,-42.394,3.0,112.63,175.18,ground_ball,9,Top,4,67,single
2017-07-08,491407,COL,CWS,35.5,-63.279,1.0,126.25,204.43,ground_ball,8,Bot,2,67,single
2017-07-08,491411,LAD,KC,106.7,23.115,402.0,53.9,44.27,fly_ball,8,Bot,5,67,home_run
2017-07-08,491412,TEX,LAA,104.6,11.571,259.0,82.67,78.89,line_drive,7,Bot,2,62,double
2017-07-08,491405,MIN,BAL,95.3,4.83,123.0,120.26,97.6,line_drive,8,Top,3,65,single
2017-07-08,491406,TB,BOS,108.5,16.482,323.0,208.37,89.65,line_drive,9,Top,5,63,double
2017-07-08,491405,MIN,BAL,99.1,24.524,393.0,54.34,48.33,fly_ball,8,Top,6,64,home_run
2017-07-08,491413,SF,MIA,103.1,19.017,369.0,131.12,43.08,line_drive,9,Top,1,68,double
2017-07-08,491407,COL,CWS,97.8,43.628,361.0,220.4,90.51,fly_ball,8,Bot,4,64,triple
2017-07-08,491417,CHC,PIT,72.0,52.527,197.0,68.0,138.59,popup,8,Bot,4,62,double
2017-07-08,491410,TOR,HOU,104.3,37.001,394.0,74.27,40.22,fly_ball,7,Bot,3,59,home_run
2017-07-08,491418,PHI,SD,107.6,9.584,262.0,111.95,74.65,line_drive,9,Bot,6,65,single
2017-07-08,491408,ARI,CIN,95.6,8.647,169.0,176.26,124.48,line_drive,7,Bot,2,55,single
2017-07-08,491411,LAD,KC,89.8,13.837,259.0,113.86,72.93,line_drive,8,Top,6,63,single
2017-07-08,491410,TOR,HOU,95.0,33.676,402.0,152.89,30.58,fly_ball,7,Bot,3,57,double
2017-07-08,491409,CLE,DET,90.1,15.331,237.0,198.91,130.93,line_drive,7,Bot,2,53,double
2017-07-08,491404,WSH,ATL,94.7,6.514,128.0,149.05,99.06,ground_ball,8,Top,4,63,double
2017-07-08,491412,TEX,LAA,97.5,12.516,184.0,180.41,122.18,line_drive,7,Top,5,57,single
2017-07-08,491407,COL,CWS,108.0,11.988,297.0,65.26,98.39,line_drive,8,Top,3,60,single
2017-07-08,491411,LAD,KC,100.6,25.606,395.0,103.35,33.35,fly_ball,8,Top,5,61,home_run
2017-07-08,491410,TOR,HOU,70.1,26.588,241.0,81.81,108.87,fly_ball,7,Bot,4,55,single
2017-07-08,491407,COL,CWS,86.3,17.399,264.0,203.49,119.04,line_drive,7,Bot,3,58,single
2017-07-08,491412,TEX,LAA,100.0,15.627,296.0,36.12,111.05,line_drive,6,Bot,4,55,double
2017-07-08,491418,PHI,SD,98.9,24.953,377.0,164.91,44.44,fly_ball,9,Top,1,61,double
2017-07-08,491408,ARI,CIN,63.2,16.827,145.0,108.18,138.28,ground_ball,7,Bot,2,52,single
2017-07-08,491404,WSH,ATL,105.6,19.943,371.0,225.27,76.0,line_drive,7,Top,8,57,home_run
2017-07-08,491412,TEX,LAA,106.5,24.279,441.0,151.27,13.18,fly_ball,6,Bot,1,53,home_run
2017-07-08,491416,SEA,OAK,69.2,12.129,129.0,147.82,134.14,ground_ball,8,Top,2,60,single
2017-07-08,491417,CHC,PIT,75.7,15.108,193.0,117.56,94.75,line_drive,7,Top,1,52,single
2017-07-08,491415,STL,NYM,85.3,2.655,68.0,161.83,138.41,ground_ball,7,Bot,1,56,single
2017-07-08,491415,STL,NYM,97.9,16.274,248.0,36.37,107.66,line_drive,7,Bot,2,53,double
2017-07-08,491410,TOR,HOU,96.4,-7.811,18.0,105.01,147.21,ground_ball,6,Bot,2,49,single
2017-07-08,491414,NYY,MIL,102.8,22.249,398.0,59.73,52.92,fly_ball,7,Bot,2,54,triple
2017-07-08,491411,LAD,KC,103.5,6.364,128.0,71.12,102.02,ground_ball,7,Top,4,55,single
2017-07-08,491406,TB,BOS,98.0,19.222,353.0,147.09,51.37,line_drive,7,Bot,4,52,triple
2017-07-08,491414,NYY,MIL,95.8,11.519,222.0,131.63,87.01,line_drive,7,Bot,3,53,single
2017-07-08,491411,LAD,KC,90.3,-17.3,,86.9,114.48,ground_ball,7,Top,1,54,single
2017-07-08,491414,NYY,MIL,99.5,21.749,375.0,149.92,42.05,line_drive,7,Bot,2,52,double
2017-07-08,491405,MIN,BAL,80.6,-11.8,11.0,69.1,137.18,ground_ball,6,Bot,6,52,single
2017-07-08,491415,STL,NYM,92.5,1.916,62.0,179.4,125.16,ground_ball,7,Top,4,51,single
2017-07-08,491412,TEX,LAA,95.5,16.157,296.0,47.55,101.3,line_drive,6,Top,6,48,double
2017-07-08,491410,TOR,HOU,86.3,-5.913,17.0,120.18,114.01,ground_ball,6,Top,5,46,single
2017-07-08,491404,WSH,ATL,104.0,13.587,276.0,168.84,72.04,line_drive,6,Bot,4,52,double
2017-07-08,491405,MIN,BAL,100.0,-4.968,26.0,101.88,155.16,ground_ball,6,Bot,1,51,single
2017-07-08,491417,CHC,PIT,101.4,13.768,300.0,99.19,53.53,line_drive,6,Top,3,44,double
2017-07-08,491407,COL,CWS,96.4,24.135,360.0,50.29,66.49,line_drive,6,Bot,2,49,double
2017-07-08,491414,NYY,MIL,92.8,8.086,187.0,62.15,105.52,line_drive,7,Top,4,49,single
2017-07-08,491417,CHC,PIT,76.9,20.784,218.0,157.44,93.45,line_drive,6,Top,2,43,single
2017-07-08,491415,STL,NYM,91.3,12.331,218.0,184.59,100.45,line_drive,7,Top,2,49,single
2017-07-08,491417,CHC,PIT,103.6,23.466,410.0,108.32,25.99,fly_ball,6,Top,3,42,home_run
2017-07-08,491415,STL,NYM,101.5,38.752,381.0,196.96,53.8,fly_ball,7,Top,5,48,home_run
2017-07-08,491411,LAD,KC,100.9,10.787,231.0,104.46,107.21,line_drive,7,Top,2,51,single
2017-07-08,491409,CLE,DET,85.8,17.926,225.0,83.09,102.37,line_drive,6,Top,5,42,single
2017-07-08,491418,PHI,SD,80.4,6.938,105.0,55.57,127.55,ground_ball,7,Bot,2,49,double
2017-07-08,491417,CHC,PIT,103.8,18.443,373.0,149.76,43.3,line_drive,6,Top,3,40,double
2017-07-08,491414,NYY,MIL,77.0,19.586,164.0,174.01,127.5,line_drive,6,Bot,3,45,single
2017-07-08,491413,SF,MIA,93.6,15.327,230.0,54.84,133.23,line_drive,6,Bot,3,50,double
2017-07-08,491411,LAD,KC,75.0,3.46,67.0,147.47,97.52,ground_ball,6,Bot,2,48,single
2017-07-08,491413,SF,MIA,81.2,52.33,234.0,196.27,129.88,fly_ball,6,Bot,3,49,double
2017-07-08,491416,SEA,OAK,104.4,13.667,314.0,49.33,90.5,line_drive,6,Top,4,47,double
2017-07-08,491410,TOR,HOU,97.6,13.327,236.0,162.4,80.13,line_drive,5,Bot,3,42,single
2017-07-08,491404,WSH,ATL,86.3,-10.207,15.0,135.79,122.83,ground_ball,6,Top,3,49,single
2017-07-08,491409,CLE,DET,103.2,19.496,371.0,171.5,69.41,line_drive,5,Bot,9,39,double
2017-07-08,491404,WSH,ATL,68.1,33.563,236.0,0.0,0.0,fly_ball,6,Top,4,47,single
2017-07-08,491410,TOR,HOU,104.0,23.017,432.0,82.95,20.59,fly_ball,5,Bot,5,40,home_run
2017-07-08,491415,STL,NYM,93.6,0.528,39.0,28.76,106.14,ground_ball,6,Bot,5,44,double
2017-07-08,491418,PHI,SD,99.9,5.154,127.0,175.21,104.73,ground_ball,7,Top,3,45,single
2017-07-08,491408,ARI,CIN,105.8,19.972,393.0,212.4,55.84,line_drive,5,Top,5,38,home_run
2017-07-08,491413,SF,MIA,94.9,2.524,71.0,68.11,147.26,ground_ball,6,Top,2,45,double
2017-07-08,491405,MIN,BAL,105.4,2.513,90.0,62.84,128.15,ground_ball,6,Top,3,43,double
2017-07-08,491411,LAD,KC,101.9,-6.584,15.0,152.92,73.9,ground_ball,6,Top,5,44,single
2017-07-08,491418,PHI,SD,100.3,29.016,401.0,161.25,32.84,fly_ball,7,Top,4,44,triple
2017-07-08,491410,TOR,HOU,95.8,14.739,253.0,179.65,107.66,line_drive,5,Bot,2,39,single
2017-07-08,491405,MIN,BAL,95.3,11.34,169.0,26.07,101.42,line_drive,6,Top,2,42,double
2017-07-08,491409,CLE,DET,103.3,8.725,204.0,89.44,87.84,line_drive,5,Bot,3,38,single
2017-07-08,491415,STL,NYM,101.2,-1.44,28.0,130.55,137.96,ground_ball,6,Bot,4,42,single
2017-07-08,491416,SEA,OAK,99.4,16.013,281.0,149.74,67.14,line_drive,5,Bot,1,42,double
2017-07-08,491418,PHI,SD,52.5,20.785,107.0,190.11,140.27,ground_ball,7,Top,4,41,double
2017-07-08,491410,TOR,HOU,85.9,16.206,256.0,156.18,74.47,line_drive,5,Top,3,35,single
2017-07-08,491407,COL,CWS,61.8,42.105,207.0,81.37,125.7,fly_ball,5,Top,1,39,single
2017-07-08,491416,SEA,OAK,101.0,28.018,391.0,185.61,44.34,fly_ball,5,Bot,4,40,home_run
2017-07-08,491414,NYY,MIL,100.1,1.837,73.0,163.23,114.45,ground_ball,5,Bot,4,36,single
2017-07-08,491417,CHC,PIT,105.8,30.976,416.0,94.35,25.53,fly_ball,4,Bot,2,32,home_run
2017-07-08,491417,CHC,PIT,103.3,34.871,381.0,59.49,51.92,fly_ball,4,Bot,5,31,home_run
2017-07-08,491413,SF,MIA,104.5,10.045,196.0,119.98,85.12,line_drive,5,Top,2,39,single
2017-07-08,491412,TEX,LAA,99.3,8.367,134.0,180.41,124.71,line_drive,4,Bot,2,35,single
2017-07-08,491406,TB,BOS,82.9,21.554,255.0,203.92,124.55,line_drive,5,Bot,4,38,double
2017-07-08,491413,SF,MIA,118.4,13.077,349.0,49.98,72.33,line_drive,5,Top,1,37,double
2017-07-08,491408,ARI,CIN,101.2,-7.854,17.0,124.64,105.95,ground_ball,4,Bot,4,32,single
2017-07-08,491410,TOR,HOU,104.9,-12.067,11.0,87.86,153.03,ground_ball,4,Bot,3,31,single
2017-07-08,491416,SEA,OAK,95.5,40.777,339.0,30.13,91.37,fly_ball,5,Top,4,36,home_run
2017-07-08,491415,STL,NYM,97.3,26.087,371.0,203.46,62.06,fly_ball,5,Bot,3,35,double
2017-07-08,491411,LAD,KC,91.9,22.902,288.0,207.47,108.26,line_drive,5,Top,5,38,double
2017-07-08,491404,WSH,ATL,83.3,9.023,153.0,167.2,115.1,line_drive,4,Bot,3,36,single
2017-07-08,491413,SF,MIA,96.3,11.253,201.0,72.65,135.75,line_drive,4,Bot,3,34,single
2017-07-08,491408,ARI,CIN,86.2,12.758,195.0,63.0,120.27,line_drive,4,Top,5,30,single
2017-07-08,491412,TEX,LAA,90.6,14.64,266.0,132.24,94.29,line_drive,4,Top,5,31,single
2017-07-08,491409,CLE,DET,102.7,13.917,333.0,100.18,61.3,line_drive,4,Bot,3,30,double
2017-07-08,491407,COL,CWS,101.8,24.374,419.0,153.74,30.52,fly_ball,4,Top,6,30,triple
2017-07-08,491413,SF,MIA,94.9,23.212,339.0,101.33,58.39,line_drive,4,Bot,1,32,double
2017-07-08,491415,STL,NYM,72.7,17.463,227.0,137.13,105.93,line_drive,5,Top,4,33,single
2017-07-08,491418,PHI,SD,103.5,24.995,410.0,21.1,59.12,fly_ball,5,Bot,5,31,home_run
2017-07-08,491407,COL,CWS,94.5,10.955,212.0,162.62,92.19,line_drive,4,Top,2,29,single
2017-07-08,491408,ARI,CIN,90.3,21.996,292.0,39.87,110.11,line_drive,4,Top,2,28,double
2017-07-08,491413,SF,MIA,90.8,18.3213,282.0,161.89,86.39,line_drive,4,Top,1,28,single
2017-07-08,491406,TB,BOS,87.8,2.323,58.0,84.45,97.51,ground_ball,4,Bot,1,31,single
2017-07-08,491417,CHC,PIT,97.2,14.851,271.0,154.27,89.29,line_drive,4,Top,5,23,double
2017-07-08,491413,SF,MIA,108.0,23.114,436.0,93.54,16.46,fly_ball,4,Top,2,26,home_run
2017-07-08,491411,LAD,KC,77.9,31.474,257.0,47.57,124.02,fly_ball,4,Bot,1,32,double
2017-07-08,491411,LAD,KC,65.6,41.214,212.0,116.38,112.08,fly_ball,4,Top,1,29,single
2017-07-08,491411,LAD,KC,91.7,15.092,267.0,104.01,68.56,line_drive,4,Top,2,28,single
2017-07-08,491405,MIN,BAL,113.5,25.777,462.0,35.16,51.12,line_drive,4,Top,1,27,home_run
2017-07-08,491415,STL,NYM,108.1,12.576,240.0,57.49,89.94,line_drive,4,Bot,2,29,single
2017-07-08,491412,TEX,LAA,99.6,25.809,380.0,28.72,69.52,fly_ball,3,Bot,1,24,home_run
2017-07-08,491405,MIN,BAL,110.0,4.38,105.0,62.83,107.58,ground_ball,4,Top,2,26,single
2017-07-08,491415,STL,NYM,95.1,-2.708,31.0,167.13,134.21,ground_ball,4,Bot,2,28,single
2017-07-08,491412,TEX,LAA,65.9,13.695,143.0,158.48,140.03,ground_ball,3,Bot,5,22,single
2017-07-08,491407,COL,CWS,97.4,6.366,124.0,178.59,119.0,ground_ball,3,Bot,2,25,single
2017-07-08,491411,LAD,KC,86.8,11.504,171.0,115.97,139.92,line_drive,4,Top,2,26,single
2017-07-08,491404,WSH,ATL,73.9,9.684,122.0,131.37,120.1,ground_ball,3,Top,4,26,single
2017-07-08,491405,MIN,BAL,80.5,16.445,232.0,93.34,108.69,line_drive,3,Bot,4,23,single
2017-07-08,491413,SF,MIA,106.9,5.309,106.0,161.62,122.25,ground_ball,3,Top,7,21,single
2017-07-08,491410,TOR,HOU,102.1,7.356,164.0,182.71,98.35,line_drive,3,Top,2,19,single
2017-07-08,491418,PHI,SD,89.6,13.684,248.0,106.98,84.06,line_drive,4,Bot,4,24,single
2017-07-08,491411,LAD,KC,98.6,15.74,302.0,87.5,70.87,line_drive,3,Bot,5,23,double
2017-07-08,491410,TOR,HOU,103.2,18.904,378.0,190.85,52.34,line_drive,3,Top,1,18,double
2017-07-08,491405,MIN,BAL,101.7,3.156,89.0,101.89,94.4,ground_ball,3,Bot,5,22,single
2017-07-08,491404,WSH,ATL,105.2,3.665,97.0,110.48,100.91,ground_ball,3,Top,1,24,single
2017-07-08,491416,SEA,OAK,103.1,-8.269,12.0,139.53,94.33,ground_ball,3,Bot,1,24,single
2017-07-08,491415,STL,NYM,100.0,13.129,225.0,149.09,76.18,line_drive,3,Bot,4,20,double
2017-07-08,491416,SEA,OAK,105.3,14.367,332.0,71.45,69.77,line_drive,3,Bot,3,23,double
2017-07-08,491404,WSH,ATL,105.7,-7.31,14.0,117.85,114.63,ground_ball,3,Top,3,21,single
2017-07-08,491405,MIN,BAL,108.8,22.2368,379.0,15.0,81.14,line_drive,3,Bot,2,21,home_run
2017-07-08,491404,WSH,ATL,104.1,17.106,341.0,0.0,0.0,line_drive,3,Top,2,20,double
2017-07-08,491416,SEA,OAK,102.2,7.195,147.0,163.17,166.2,line_drive,3,Bot,1,21,double
2017-07-08,491411,LAD,KC,104.0,-4.952,28.0,139.72,95.83,ground_ball,3,Bot,3,21,single
2017-07-08,491415,STL,NYM,101.2,31.112,397.0,71.98,39.56,fly_ball,3,Bot,5,18,home_run
2017-07-08,491414,NYY,MIL,110.0,7.822,150.0,188.25,109.86,line_drive,3,Top,1,19,single
2017-07-08,491416,SEA,OAK,106.3,23.293,410.0,212.38,47.22,fly_ball,3,Top,3,19,home_run
2017-07-08,491411,LAD,KC,95.3,-1.405,45.0,115.51,103.35,ground_ball,3,Bot,7,20,single
2017-07-08,491407,COL,CWS,107.0,11.925,301.0,163.73,51.34,line_drive,2,Bot,1,17,double
2017-07-08,491406,TB,BOS,107.4,1.937,115.0,117.57,116.32,ground_ball,3,Top,5,20,single
2017-07-08,491409,CLE,DET,100.8,16.632,333.0,88.01,64.05,line_drive,2,Bot,2,15,double
2017-07-08,491417,CHC,PIT,94.6,16.946,267.0,89.5,94.01,line_drive,2,Bot,5,14,single
2017-07-08,491410,TOR,HOU,104.7,2.7278,80.0,68.68,109.84,ground_ball,2,Top,3,12,single
2017-07-08,491407,COL,CWS,99.2,3.5516,108.0,122.23,85.67,ground_ball,2,Top,3,15,single
2017-07-08,491412,TEX,LAA,103.5,20.0,329.0,168.19,66.98,line_drive,2,Bot,2,16,double
2017-07-08,491413,SF,MIA,76.7,23.111,247.0,74.5,109.5,line_drive,2,Bot,5,15,single
2017-07-08,491412,TEX,LAA,100.5,10.705,259.0,97.77,74.97,line_drive,2,Bot,3,15,single
2017-07-08,491410,TOR,HOU,105.5,4.46,102.0,192.49,105.7,ground_ball,2,Top,2,11,single
2017-07-08,491404,WSH,ATL,94.6,-15.741,12.0,81.33,114.73,ground_ball,2,Top,2,14,single
2017-07-08,491416,SEA,OAK,82.9,14.459,204.0,165.42,106.29,line_drive,2,Bot,5,14,single
2017-07-08,491414,NYY,MIL,94.7,10.64,172.0,170.97,104.26,line_drive,2,Top,1,13,single
2017-07-08,491415,STL,NYM,85.5,5.473,83.0,82.34,160.61,ground_ball,2,Bot,2,13,double
2017-07-08,491404,WSH,ATL,87.1,-10.491,17.0,90.58,136.99,ground_ball,2,Top,2,12,single
2017-07-08,491405,MIN,BAL,80.6,17.33,248.0,119.15,96.11,line_drive,2,Bot,2,13,single
2017-07-08,491411,LAD,KC,92.6,14.053,260.0,144.6,74.37,line_drive,2,Bot,3,15,single
2017-07-08,491404,WSH,ATL,73.5,31.405,245.0,57.52,121.93,fly_ball,2,Top,5,10,double
2017-07-08,491412,TEX,LAA,102.4,3.176,96.0,114.49,125.79,ground_ball,2,Top,5,11,single
2017-07-08,491407,COL,CWS,98.3,32.651,403.0,28.9,60.21,fly_ball,1,Bot,6,10,home_run
2017-07-08,491416,SEA,OAK,61.9,18.954,145.0,89.33,152.9,line_drive,2,Top,1,11,single
2017-07-08,491409,CLE,DET,100.6,19.828,339.0,165.7,61.47,line_drive,2,Top,3,9,double
2017-07-08,491406,TB,BOS,89.7,-4.748,30.0,182.5,110.79,ground_ball,2,Bot,3,13,single
2017-07-08,491411,LAD,KC,102.4,26.179,413.0,214.2,46.73,fly_ball,2,Bot,5,13,home_run
2017-07-08,491412,TEX,LAA,102.1,23.436,417.0,94.69,24.9,fly_ball,2,Top,3,9,home_run
2017-07-08,491415,STL,NYM,74.7,-13.003,11.0,123.75,140.99,ground_ball,2,Top,4,8,single
2017-07-08,491416,SEA,OAK,100.0,10.618,207.0,183.5,102.24,line_drive,2,Top,7,9,single
2017-07-08,491406,TB,BOS,95.0,10.493,189.0,157.75,128.45,line_drive,2,Bot,3,12,single
2017-07-08,491407,COL,CWS,102.4,6.185,129.0,188.0,115.37,ground_ball,1,Bot,7,8,single
2017-07-08,491416,SEA,OAK,103.3,4.459,100.0,99.02,96.12,ground_ball,2,Top,3,7,single
2017-07-08,491404,WSH,ATL,109.1,0.718,47.0,83.35,98.11,ground_ball,1,Bot,2,6,single
2017-07-08,491405,MIN,BAL,85.3,7.022,145.0,123.36,112.97,ground_ball,1,Bot,6,7,single
2017-07-08,491404,WSH,ATL,94.3,9.976,182.0,141.92,89.5,line_drive,1,Bot,1,5,single
2017-07-08,491412,TEX,LAA,110.6,10.252,195.0,177.82,136.39,line_drive,1,Bot,2,6,double
2017-07-08,491414,NYY,MIL,92.9,17.286,271.0,90.55,78.71,line_drive,1,Top,2,6,single
2017-07-08,491407,COL,CWS,102.1,10.548,234.0,126.61,69.56,line_drive,1,Top,4,6,single
2017-07-08,491409,CLE,DET,96.6,16.562,257.0,201.49,121.3,line_drive,1,Bot,3,5,double
2017-07-08,491414,NYY,MIL,95.9,32.655,352.0,229.75,90.69,fly_ball,1,Top,2,5,home_run
2017-07-08,491405,MIN,BAL,99.8,1.295,70.0,142.76,103.92,ground_ball,1,Bot,5,6,single
2017-07-08,491407,COL,CWS,101.5,19.527,392.0,139.77,33.49,line_drive,1,Top,2,5,triple
2017-07-08,491413,SF,MIA,108.3,-12.694,16.0,155.86,116.96,ground_ball,1,Top,4,4,single
2017-07-08,491409,CLE,DET,94.0,0.373,49.0,78.63,122.3,ground_ball,1,Top,5,3,single
2017-07-08,491406,TB,BOS,82.9,11.194,165.0,134.56,133.33,line_drive,1,Bot,2,5,single
2017-07-08,491412,TEX,LAA,101.0,14.71,250.0,151.33,82.55,line_drive,1,Bot,1,4,single
2017-07-08,491408,ARI,CIN,101.4,36.016,374.0,35.92,68.14,fly_ball,1,Top,2,3,home_run
2017-07-08,491413,SF,MIA,99.6,20.263,328.0,38.21,91.03,line_drive,1,Top,6,3,double
2017-07-08,491408,ARI,CIN,101.9,11.583,258.0,153.03,57.29,line_drive,1,Top,3,2,triple
2017-07-08,491407,COL,CWS,99.7,19.697,365.0,225.02,79.35,line_drive,1,Top,3,3,triple
2017-07-08,491406,TB,BOS,49.5,-46.699,5.0,116.72,180.24,ground_ball,1,Top,6,3,single
2017-07-08,491414,NYY,MIL,93.1,32.0,,196.18,110.53,fly_ball,1,Top,4,2,double
2017-07-08,491417,CHC,PIT,71.5,40.42,229.0,141.33,105.5,fly_ball,1,Top,2,3,single
2017-07-08,491413,SF,MIA,64.0,16.325,155.0,76.63,138.08,line_drive,1,Top,5,1,single
2017-07-08,491411,LAD,KC,82.4,22.459,288.0,110.95,79.34,line_drive,1,Top,1,3,single
2017-07-08,491418,PHI,SD,104.8,3.186,101.0,67.19,109.7,ground_ball,1,Top,2,2,single
2017-07-08,491405,MIN,BAL,40.0,-36.0,,126.06,192.33,ground_ball,1,Top,2,1,single
2017-07-07,491399,NYY,MIL,95.3,13.737,246.0,128.68,72.78,line_drive,9,Top,3,78,single
2017-07-07,491399,NYY,MIL,96.4,12.013,237.0,173.08,97.71,line_drive,9,Top,1,77,single
2017-07-07,491402,CHC,PIT,106.7,25.443,424.0,107.1,20.13,fly_ball,8,Bot,6,74,home_run
2017-07-07,491389,WSH,ATL,93.2,23.541,322.0,53.71,83.47,line_drive,10,Bot,1,81,single
2017-07-07,491389,WSH,ATL,104.2,-2.227,32.0,204.99,109.58,ground_ball,10,Bot,6,80,single
2017-07-07,491395,TOR,HOU,87.2,14.18,211.0,67.79,106.97,line_drive,9,Bot,4,76,single
2017-07-07,491391,TB,BOS,95.2,30.849,356.0,225.66,83.34,fly_ball,9,Top,5,78,home_run
2017-07-07,491389,WSH,ATL,99.8,11.368,247.0,125.32,86.19,line_drive,10,Bot,2,78,single
2017-07-07,491399,NYY,MIL,102.8,33.084,396.0,76.35,38.59,fly_ball,8,Bot,7,73,triple
2017-07-07,491395,TOR,HOU,97.4,30.596,400.0,225.29,83.65,fly_ball,9,Bot,6,73,home_run
2017-07-07,491392,COL,CWS,97.1,1.521,61.0,167.89,102.29,ground_ball,9,Top,5,75,single
2017-07-07,491391,TB,BOS,94.9,13.103,248.0,58.45,119.55,line_drive,8,Bot,2,73,single
2017-07-07,491389,WSH,ATL,89.0,-15.505,9.0,174.04,118.74,ground_ball,9,Bot,5,72,single
2017-07-07,491399,NYY,MIL,79.7,7.187,96.0,81.28,160.65,ground_ball,8,Top,5,69,double
2017-07-07,491390,MIN,BAL,98.3,8.084,157.0,109.1,85.67,line_drive,9,Top,3,74,single
2017-07-07,491390,MIN,BAL,102.4,3.058,78.0,123.03,80.82,ground_ball,8,Bot,5,71,single
2017-07-07,491394,CLE,DET,108.4,-6.904,21.0,80.16,109.08,ground_ball,8,Bot,3,73,single
2017-07-07,491393,ARI,CIN,89.6,-24.554,7.0,91.7,167.89,ground_ball,9,Top,4,69,single
2017-07-07,491390,MIN,BAL,97.6,3.931,107.0,128.49,97.18,ground_ball,8,Bot,8,70,single
2017-07-07,491392,COL,CWS,100.3,14.263,266.0,108.8,62.64,line_drive,8,Bot,2,71,double
2017-07-07,491389,WSH,ATL,97.8,13.957,277.0,172.33,92.73,line_drive,9,Bot,4,69,single
2017-07-07,491392,COL,CWS,90.0,9.994,188.0,117.43,89.68,line_drive,8,Bot,4,70,single
2017-07-07,491394,CLE,DET,97.6,-7.196,21.0,125.32,90.77,ground_ball,8,Top,2,70,single
2017-07-07,491393,ARI,CIN,103.5,33.356,397.0,162.17,34.66,fly_ball,9,Top,5,68,home_run
2017-07-07,491402,CHC,PIT,110.0,-0.683,51.0,102.47,105.64,ground_ball,7,Top,5,61,single
2017-07-07,491392,COL,CWS,92.5,-34.446,3.0,121.6,161.36,ground_ball,8,Bot,5,69,single
2017-07-07,491389,WSH,ATL,106.6,8.152,151.0,189.36,119.92,line_drive,9,Bot,3,68,single
2017-07-07,491402,CHC,PIT,105.7,-1.451,38.0,71.43,109.93,ground_ball,7,Top,8,60,single
2017-07-07,491394,CLE,DET,69.0,-35.05,4.0,120.24,162.97,ground_ball,7,Bot,4,68,single
2017-07-07,491390,MIN,BAL,88.5,15.623,231.0,47.89,110.51,line_drive,8,Bot,2,67,double
2017-07-07,491389,WSH,ATL,106.5,5.928,127.0,188.75,100.94,ground_ball,9,Bot,2,66,single
2017-07-07,491393,ARI,CIN,100.7,32.098,399.0,63.4,41.47,fly_ball,9,Top,7,65,home_run
2017-07-07,491395,TOR,HOU,89.6,-5.031,19.0,122.7,167.87,ground_ball,8,Top,6,64,double
2017-07-07,491398,SF,MIA,70.8,-14.523,8.0,217.68,109.58,ground_ball,9,Bot,2,70,double
2017-07-07,491393,ARI,CIN,89.7,12.615,215.0,62.45,89.8,line_drive,9,Top,6,64,single
2017-07-07,491391,TB,BOS,98.2,7.319,156.0,175.75,101.02,line_drive,7,Bot,4,64,single
2017-07-07,491394,CLE,DET,106.1,19.703,355.0,42.22,73.68,line_drive,7,Bot,3,65,single
